value,designator,barcode,,mean,0.164993062,,,,
0.1955,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1472,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1791,UD8_1,"	M0540064PI274079023",,,,,,,
0.1584,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1545,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1597,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1548,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1573,UD8_1,"	M0540064PI274079025",,,,,,,
0.1601,UD8_1,"	M0540064PI27407902S",,,,,,,
0.166,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1595,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1798,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1724,UD8_1,"	M0540064PI274079029",,,,,,,
0.1536,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1643,UD8_1,"	M0540064PI274079036",,,,,,,
0.1732,UD8_1,"	M0540064PI274079049",,,,,,,
0.1609,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1359,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1624,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1811,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1641,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1663,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1741,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1571,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1237,UD8_1,"	M0540064PI274079021",,,,,,,
0.1665,UD8_1,"	M0540064PI27407904K",,,,,,,
0.151,UD8_1,"	M0540064PI27407904M",,,,,,,
0.16,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1476,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1707,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1598,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1744,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1669,UD8_1,"	M0540064PI274079022",,,,,,,
0.1903,UD8_1,"	M0540064PI274079026",,,,,,,
0.1638,UD8_1,"	M0540064PI274079045",,,,,,,
0.1868,UD8_1,"	M0540064PI27407904C",,,,,,,
0.195,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1597,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1648,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1513,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1997,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1917,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1618,UD8_1,"	M0540064PI274079048",,,,,,,
0.1561,UD8_1,"	M0540064PI274079042",,,,,,,
0.182,UD8_1,"	M0540064PI274079040",,,,,,,
0.1798,UD8_1,"	M0540064PI274079047",,,,,,,
0.1836,UD8_1,"	M0540064PI274079043",,,,,,,
0.1678,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1511,UD8_1,"	M0540064PI274079046",,,,,,,
0.1675,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1585,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1558,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1576,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1636,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1434,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1344,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1679,UD8_1,"	M0540064PI27407902R",,,,,,,
0.226,UD8_1,"	M0540064PI274079044",,,,,,,
0.1755,UD8_1,"	M0540064PI27407901S",,,,,,,
0.2036,UD8_1,"	M0540064PI27407900A",,,,,,,
0.169,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1698,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1587,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1714,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1894,UD8_1,"	M0540064PI27407900W",,,,,,,
0.178,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1674,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1593,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1746,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1633,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1841,UD8_1,"	M0540064PI274079001",,,,,,,
0.1695,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1648,UD8_1,"	M0540064PI274079013",,,,,,,
0.1823,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1636,UD8_1,"	M0540064PI274079017",,,,,,,
0.1837,UD8_1,"	M0540064PI274079012",,,,,,,
0.1685,UD8_1,"	M0540064PI274079010",,,,,,,
0.1853,UD8_1,"	M0540064PI274079009",,,,,,,
0.1622,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1805,UD8_1,"	M0540064PI274079008",,,,,,,
0.1647,UD8_1,"	M0540064PI274079007",,,,,,,
0.165,UD8_1,"	M0540064PI274079016",,,,,,,
0.1654,UD8_1,"	M0540064PI274079003",,,,,,,
0.1533,UD8_1,"	M0540064PI274079011",,,,,,,
0.1837,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1641,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1718,UD8_1,"	M0540064PI274079033",,,,,,,
0.1598,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1899,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1662,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1643,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1605,UD8_1,"	M0540064PI27407901W",,,,,,,
0.171,UD8_1,"	M0540064PI274079028",,,,,,,
0.1769,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1655,UD8_1,"	M0540064PI274079019",,,,,,,
0.1939,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1452,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1746,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1673,UD8_1,"	M0540064PI274079020",,,,,,,
0.1662,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1779,UD8_1,"	M0540064PI27407900V",,,,,,,
0.182,UD8_1,"	M0540064PI27407901L",,,,,,,
0.175,UD8_1,"	M0540064PI274079023",,,,,,,
0.162,UD8_1,"	M0540064PI27407901N",,,,,,,
0.17,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1611,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1754,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1706,UD8_1,"	M0540064PI274079025",,,,,,,
0.1725,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1682,UD8_1,"	M0540064PI27407902M",,,,,,,
0.16,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1909,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1692,UD8_1,"	M0540064PI274079029",,,,,,,
0.1471,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1866,UD8_1,"	M0540064PI274079036",,,,,,,
0.1671,UD8_1,"	M0540064PI274079049",,,,,,,
0.164,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1493,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1764,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1625,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1817,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1643,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1704,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1545,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1465,UD8_1,"	M0540064PI274079021",,,,,,,
0.1716,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1691,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1697,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1558,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1711,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1754,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1912,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1677,UD8_1,"	M0540064PI274079022",,,,,,,
0.1924,UD8_1,"	M0540064PI274079026",,,,,,,
0.1744,UD8_1,"	M0540064PI274079045",,,,,,,
0.1901,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2175,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1613,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1715,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1428,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1962,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1864,UD8_1,"	M0540064PI27407904F",,,,,,,
0.163,UD8_1,"	M0540064PI274079048",,,,,,,
0.1639,UD8_1,"	M0540064PI274079042",,,,,,,
0.1642,UD8_1,"	M0540064PI274079040",,,,,,,
0.1712,UD8_1,"	M0540064PI274079047",,,,,,,
0.1967,UD8_1,"	M0540064PI274079043",,,,,,,
0.17,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1631,UD8_1,"	M0540064PI274079046",,,,,,,
0.1698,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1633,UD8_1,"	M0540064PI27407903R",,,,,,,
0.163,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.167,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1721,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1533,UD8_1,"	M0540064PI27407903F",,,,,,,
0.148,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1677,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2096,UD8_1,"	M0540064PI274079044",,,,,,,
0.1872,UD8_1,"	M0540064PI27407901S",,,,,,,
0.205,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1727,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1566,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1616,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1672,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1706,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1812,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1648,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1541,UD8_1,"	M0540064PI27407901G",,,,,,,
0.174,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1622,UD8_1,"	M0540064PI27407900C",,,,,,,
0.175,UD8_1,"	M0540064PI274079001",,,,,,,
0.1828,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1665,UD8_1,"	M0540064PI274079013",,,,,,,
0.1888,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1713,UD8_1,"	M0540064PI274079017",,,,,,,
0.1775,UD8_1,"	M0540064PI274079012",,,,,,,
0.1679,UD8_1,"	M0540064PI274079010",,,,,,,
0.1862,UD8_1,"	M0540064PI274079009",,,,,,,
0.1648,UD8_1,"	M0540064PI27407901K",,,,,,,
0.171,UD8_1,"	M0540064PI274079008",,,,,,,
0.1542,UD8_1,"	M0540064PI274079007",,,,,,,
0.1486,UD8_1,"	M0540064PI274079016",,,,,,,
0.1549,UD8_1,"	M0540064PI274079003",,,,,,,
0.1565,UD8_1,"	M0540064PI274079011",,,,,,,
0.1769,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1619,UD8_1,"	M0540064PI27407900N",,,,,,,
0.178,UD8_1,"	M0540064PI274079033",,,,,,,
0.1629,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1821,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1678,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1567,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1607,UD8_1,"	M0540064PI27407901W",,,,,,,
0.191,UD8_1,"	M0540064PI274079028",,,,,,,
0.1698,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1609,UD8_1,"	M0540064PI274079019",,,,,,,
0.2173,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1594,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1686,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1748,UD8_1,"	M0540064PI274079020",,,,,,,
0.1737,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1874,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1558,UD8_1,"	M0540064PI27407901L",,,,,,,
0.195,UD8_1,"	M0540064PI274079023",,,,,,,
0.1645,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1626,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1674,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1589,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1556,UD8_1,"	M0540064PI274079025",,,,,,,
0.1609,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1711,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1623,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1688,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1714,UD8_1,"	M0540064PI274079029",,,,,,,
0.152,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1628,UD8_1,"	M0540064PI274079036",,,,,,,
0.1809,UD8_1,"	M0540064PI274079049",,,,,,,
0.1642,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1402,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1663,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1796,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1699,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1795,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1724,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1582,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1372,UD8_1,"	M0540064PI274079021",,,,,,,
0.1676,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1517,UD8_1,"	M0540064PI27407904M",,,,,,,
0.17,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1487,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1694,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1571,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1838,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1766,UD8_1,"	M0540064PI274079022",,,,,,,
0.1986,UD8_1,"	M0540064PI274079026",,,,,,,
0.171,UD8_1,"	M0540064PI274079045",,,,,,,
0.1857,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2172,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1762,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1644,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1499,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1935,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1953,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1678,UD8_1,"	M0540064PI274079048",,,,,,,
0.1531,UD8_1,"	M0540064PI274079042",,,,,,,
0.1799,UD8_1,"	M0540064PI274079040",,,,,,,
0.1858,UD8_1,"	M0540064PI274079047",,,,,,,
0.1809,UD8_1,"	M0540064PI274079043",,,,,,,
0.1707,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1506,UD8_1,"	M0540064PI274079046",,,,,,,
0.1738,UD8_1,"	M0540064PI27407903U",,,,,,,
0.155,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1707,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1522,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1687,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1372,UD8_1,"	M0540064PI27407903F",,,,,,,
0.148,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1733,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2083,UD8_1,"	M0540064PI274079044",,,,,,,
0.1792,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1998,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1747,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1633,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1702,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1764,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1745,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1819,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1663,UD8_1,"	M0540064PI27407900D",,,,,,,
0.167,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1743,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1664,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1711,UD8_1,"	M0540064PI274079001",,,,,,,
0.1713,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1723,UD8_1,"	M0540064PI274079013",,,,,,,
0.194,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1765,UD8_1,"	M0540064PI274079017",,,,,,,
0.1865,UD8_1,"	M0540064PI274079012",,,,,,,
0.1696,UD8_1,"	M0540064PI274079010",,,,,,,
0.1733,UD8_1,"	M0540064PI274079009",,,,,,,
0.1669,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1691,UD8_1,"	M0540064PI274079008",,,,,,,
0.1748,UD8_1,"	M0540064PI274079007",,,,,,,
0.1564,UD8_1,"	M0540064PI274079016",,,,,,,
0.167,UD8_1,"	M0540064PI274079003",,,,,,,
0.1601,UD8_1,"	M0540064PI274079011",,,,,,,
0.1672,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1611,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1771,UD8_1,"	M0540064PI274079033",,,,,,,
0.1632,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1914,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1713,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1619,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1609,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1797,UD8_1,"	M0540064PI274079028",,,,,,,
0.1765,UD8_1,"	M0540064PI27407901V",,,,,,,
0.161,UD8_1,"	M0540064PI274079019",,,,,,,
0.2088,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1678,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1667,UD8_1,"	M0540064PI27407901U",,,,,,,
0.175,UD8_1,"	M0540064PI274079020",,,,,,,
0.1635,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1921,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1694,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1818,UD8_1,"	M0540064PI274079023",,,,,,,
0.1666,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1685,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1875,UD8_1,"	M0540064PI27407901R",,,,,,,
0.161,UD8_1,"	M0540064PI27407902T",,,,,,,
0.17,UD8_1,"	M0540064PI274079025",,,,,,,
0.1685,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1698,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1679,UD8_1,"	M0540064PI27407904D",,,,,,,
0.188,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1736,UD8_1,"	M0540064PI274079029",,,,,,,
0.1556,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1627,UD8_1,"	M0540064PI274079036",,,,,,,
0.1807,UD8_1,"	M0540064PI274079049",,,,,,,
0.1595,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1401,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1752,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1748,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1678,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1585,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1653,UD8_1,"	M0540064PI27407902A",,,,,,,
0.157,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1506,UD8_1,"	M0540064PI274079021",,,,,,,
0.1671,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1651,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1688,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1627,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1735,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1734,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1774,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1798,UD8_1,"	M0540064PI274079022",,,,,,,
0.185,UD8_1,"	M0540064PI274079026",,,,,,,
0.1749,UD8_1,"	M0540064PI274079045",,,,,,,
0.1775,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2143,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1672,UD8_1,"	M0540064PI27407902K",,,,,,,
0.171,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1514,UD8_1,"	M0540064PI27407902J",,,,,,,
0.2041,UD8_1,"	M0540064PI27407902V",,,,,,,
0.184,UD8_1,"	M0540064PI27407904F",,,,,,,
0.179,UD8_1,"	M0540064PI274079048",,,,,,,
0.1608,UD8_1,"	M0540064PI274079042",,,,,,,
0.1658,UD8_1,"	M0540064PI274079040",,,,,,,
0.186,UD8_1,"	M0540064PI274079047",,,,,,,
0.2019,UD8_1,"	M0540064PI274079043",,,,,,,
0.1712,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1544,UD8_1,"	M0540064PI274079046",,,,,,,
0.1721,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1609,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1623,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1662,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1749,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1482,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1689,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1734,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2052,UD8_1,"	M0540064PI274079044",,,,,,,
0.1674,UD8_1,"	M0540064PI27407901S",,,,,,,
0.2027,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1691,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1593,UD8_1,"	M0540064PI27407900F",,,,,,,
0.164,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1716,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1689,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1677,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1661,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1662,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1711,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1673,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1706,UD8_1,"	M0540064PI274079001",,,,,,,
0.1781,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1599,UD8_1,"	M0540064PI274079013",,,,,,,
0.1851,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1662,UD8_1,"	M0540064PI274079017",,,,,,,
0.1753,UD8_1,"	M0540064PI274079012",,,,,,,
0.1706,UD8_1,"	M0540064PI274079010",,,,,,,
0.1836,UD8_1,"	M0540064PI274079009",,,,,,,
0.1615,UD8_1,"	M0540064PI27407901K",,,,,,,
0.166,UD8_1,"	M0540064PI274079008",,,,,,,
0.159,UD8_1,"	M0540064PI274079007",,,,,,,
0.1476,UD8_1,"	M0540064PI274079016",,,,,,,
0.1493,UD8_1,"	M0540064PI274079003",,,,,,,
0.1549,UD8_1,"	M0540064PI274079011",,,,,,,
0.179,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1797,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1839,UD8_1,"	M0540064PI274079033",,,,,,,
0.1667,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1788,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1726,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1583,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1581,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1863,UD8_1,"	M0540064PI274079028",,,,,,,
0.1817,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1614,UD8_1,"	M0540064PI274079019",,,,,,,
0.2192,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1466,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1771,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1771,UD8_1,"	M0540064PI274079020",,,,,,,
0.1698,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1896,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1586,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1795,UD8_1,"	M0540064PI274079023",,,,,,,
0.1574,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1618,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1785,UD8_1,"	M0540064PI27407901R",,,,,,,
0.153,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1618,UD8_1,"	M0540064PI274079025",,,,,,,
0.1567,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1806,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1659,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1847,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1715,UD8_1,"	M0540064PI274079029",,,,,,,
0.1502,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1592,UD8_1,"	M0540064PI274079036",,,,,,,
0.1657,UD8_1,"	M0540064PI274079049",,,,,,,
0.1634,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1435,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1638,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1657,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1815,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1642,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1663,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1565,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1322,UD8_1,"	M0540064PI274079021",,,,,,,
0.1695,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1451,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1649,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1542,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1753,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1589,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1802,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1842,UD8_1,"	M0540064PI274079022",,,,,,,
0.2002,UD8_1,"	M0540064PI274079026",,,,,,,
0.1668,UD8_1,"	M0540064PI274079045",,,,,,,
0.1876,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2013,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1598,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1676,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1488,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1945,UD8_1,"	M0540064PI27407902V",,,,,,,
0.2062,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1669,UD8_1,"	M0540064PI274079048",,,,,,,
0.16,UD8_1,"	M0540064PI274079042",,,,,,,
0.1629,UD8_1,"	M0540064PI274079040",,,,,,,
0.1844,UD8_1,"	M0540064PI274079047",,,,,,,
0.1876,UD8_1,"	M0540064PI274079043",,,,,,,
0.1724,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.158,UD8_1,"	M0540064PI274079046",,,,,,,
0.1748,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1631,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1693,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1492,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1779,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1522,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1508,UD8_1,"	M0540064PI27407903D",,,,,,,
